id,lat,lon,operator,brand
11662707353,46.2295727,7.4326229,Unknown,Unknown
11669936644,46.858436,8.6393863,Christen Automobile AG,Hubrol
11696603774,47.0309286,8.5912744,Unknown,Unknown
11739615586,47.4494029,7.6735575,Unknown,Avia
11762032006,47.1111835,7.3915985,Unknown,Avia
11762032008,47.1131216,7.3897048,Unknown,Ruedi Rüssel
11767444235,47.3928416,8.4929085,energie360°,Unknown
11780219731,47.0980001,8.2066437,Unknown,Unknown
11805417452,47.0836165,8.040299,Landi,Agrola
11842384092,47.2859651,8.617557,LANDI Mittlerer Zürisee,Agrola
11860822241,47.3197266,8.0475906,Unknown,Unknown
11871500530,47.2796641,7.7574991,Unknown,Unknown
11902521971,47.5168422,8.7701156,SBB,Unknown
11930473528,47.1110336,7.3001017,Unknown,Migrol
11932344580,46.9684833,9.6871966,Unknown,Unknown
11932647736,47.2689772,8.2024339,Unknown,BP
11954518069,47.0154959,7.0543893,Moveri AG,Unknown
11955438288,47.261364,8.1894626,Unknown,Unknown
11985186821,47.2496626,8.1850667,Unknown,Unknown
11985903267,46.6075386,6.9126746,Unknown,Unknown
11987570677,47.4128155,9.0686592,Unknown,BP
12022643169,47.0863436,8.3099826,Unknown,Unknown
12027900278,46.2098077,6.1463764,FEB Sàrl,Tamoil
12047680785,47.5073173,7.6024308,Unknown,Eni
12050268278,47.5132079,8.766567,Unknown,Unknown
12068941569,46.6204506,7.0584084,Unknown,Unknown
12071162249,47.1967629,9.3059076,Unknown,Unknown
12071370924,46.4669628,8.2353065,Fahrzeug Center Goms,Unknown
12090456797,47.1803761,6.9086736,Unknown,Unknown
12090742671,46.2204406,6.1495927,Unknown,Unknown
12098614026,47.2737577,7.6930714,Coop,Unknown
12104188856,47.0817744,8.2831929,Unknown,Avia
12110187999,47.310061,8.0516207,Unknown,Ruedi Rüssel
12119983050,47.5336642,7.9877693,Agrola,Agrola
12122044532,46.4253771,6.2543396,Unknown,Tamoil
12133821237,46.9028008,7.7640547,Unknown,Unknown
12135415478,46.8219482,6.9407194,Unknown,Tamoil
12144702940,46.5084492,8.7004146,Unknown,SOCAR
12149547301,46.6970321,9.4486163,Unknown,Avia
12162379862,47.3799229,9.5448362,Unknown,Unknown
12163869425,47.5162612,8.7662624,Unknown,Unknown
12164290896,47.360316,7.3035119,Jubin,Unknown
12165140846,47.0960168,9.354558,Unknown,Coop Tankstelle
12174322144,47.4719148,8.0525728,Moveri AG,Ruedi Rüssel
12232053664,46.1658939,7.2083164,Unknown,Unknown
12234968387,47.3759853,9.5545369,LAVEBA Genossenschaft,Agrola
12239238293,47.424408,9.6146484,LAVEBA Genossenschaft,Agrola
12239502112,47.4162675,9.633039,Unknown,BP
12239635697,47.4478331,9.6498906,LANDI St. Margrethen AG,Agrola
12250288252,47.1134358,7.8411609,Unknown,Unknown
12257995573,46.6998035,9.4396487,Unknown,Shell
12258148702,47.0389379,8.190357,Unknown,Unknown
12286105196,47.0648557,8.5228631,Unknown,Shell
12288566614,47.2693258,8.2023818,Landi,Agrola
12310159890,47.3362305,8.6200573,Unknown,Avia
12320217743,47.2741808,7.2426329,Unknown,Unknown
12323908572,47.4137263,8.1923977,Unknown,Unknown
12325785633,46.8518072,6.9901408,Unknown,Unknown
12326772494,46.468428,6.8478742,Unknown,Jubin Frères SA
12328531083,46.3931329,6.2369921,Unknown,Coop Pronto
12330313001,47.5380095,8.289505,Unknown,Unknown
12362263057,46.7308692,6.386927,Unknown,BP
12384969127,47.2820641,7.9395837,Unknown,Agrola
12423040642,45.8851218,8.9810923,Grenacher,Unknown
12441666965,47.4510858,9.1629597,Unknown,Avia
12442390558,46.177187,8.9972492,Unknown,Unknown
12465103095,47.4167133,8.3967135,Unknown,coop
12468546271,47.4333233,7.7152459,Unknown,Unknown
12475588078,47.5219684,8.327924,Unknown,Unknown
12475588079,47.5402322,8.2900212,Unknown,Unknown
12475588080,47.5662231,8.2882629,Unknown,Unknown
12496851118,46.8708387,7.122643,Unknown,Agrola
12516786367,45.8571573,8.9671578,Autocentro Carlo Steger SA,BP
12533977034,46.8033136,6.5596832,Unknown,Unknown
12536015546,47.4259519,7.5095582,Unknown,Unknown
12538789013,47.4152625,7.5006992,Unknown,Unknown
12578528993,47.4146255,7.5017659,Unknown,Agrola
12620018704,46.8278125,7.1452152,Coop,Coop
12643326661,46.843093,6.8544324,Unknown,Migrol
12654068301,47.5325178,8.2576826,Agrola,Unknown
12669503709,46.6798458,6.9085224,Unknown,Celsa
12669610514,46.6916576,6.9112205,Unknown,Tamoil
12670016665,46.7042493,6.934907,Unknown,Celsa
12684724026,46.7079163,8.8620853,Unknown,Eni
12684727702,46.7077583,8.8617395,Unknown,Eni
12684885961,46.7745085,9.1926087,Unknown,SOCAR
